2010-11-05,317.13,70,625.08,55.2,26.85,16.73,146.92,84.98,83.72,29.27,65,64.65,17.18,29.22,28.97,40.94,29.25,35.7,33.43,170.77,21.24,65.08,22.48,48.33,24.26,12.36,75.66,44.78,19.96,37.2,79.3,31.92,76.75,84.23,42.05,69.79,22.45,55.42,44.07,26.1
2010-11-08,318.62,70.32,626.77,54.91,26.81,16.71,146.46,84.8,82.32,29.18,64.75,64.33,17.05,29.04,28.91,40.51,29.04,35.62,33.17,171.99,21.23,65.11,22.27,47.8,24.39,12.6,74.84,44.28,19.84,37.06,79.31,31.49,76.63,84.27,42.46,69.48,22.24,55.29,43.9,25.7
2010-11-09,316.08,70.63,624.82,55.05,26.95,16.62,146.14,83.56,80.85,29.18,64.81,64.31,16.99,28.13,28.99,39.9,28.74,35.05,33.01,170.27,21.16,65.3,22.09,47.92,24.35,12.27,73.92,42.88,19.71,36.86,79.1,31.47,76.69,84.01,42.2,68.99,22,54.93,43.36,25.21
2010-11-10,318.03,71.13,622.88,54.51,26.94,16.55,146.55,85.17,81.93,29.05,64.57,63.95,16.83,28.58,28.95,40.62,28.69,34.96,32.85,173.33,21.04,65.25,22.15,47.68,24.49,12.57,74.65,44.08,19.67,36.99,79.5,31.68,76.15,84.6,43,68.07,21.68,54.7,43.56,25.51
2010-11-11,316.65,71.83,617.19,54.34,26.68,16.35,145.43,86.09,81.13,28.83,64.36,63.92,16.98,28.19,29.07,40.02,28.57,35.21,32.63,170.37,21.21,64.9,21.97,47.92,20.52,12.37,75.02,43.48,19.62,35.93,79.7,31.7,75.39,87.77,42.79,68.28,21.69,54.62,43.35,25.18
2010-11-12,308.03,70.99,603.29,54.13,26.27,16.25,143.74,85.44,80.25,28.46,64.33,63.67,16.85,27.54,29.12,39.61,28.32,34.71,32.56,165.68,21.53,64.64,21.45,47.47,20.15,12.12,74.11,42.78,19.39,37.75,78.85,31.44,74.88,87.46,42.47,68.12,21.37,54.47,42.7,24.62
2010-11-15,307.04,70.48,595.47,53.95,26.2,16.2,143.64,84.86,80.19,28.63,64.29,64.14,16.75,27.65,29.14,40.08,28.4,34.54,32.77,158.9,21.3,64.42,21.26,46.87,19.95,12.1,74.3,43.08,19.54,37.25,79.07,31.39,75.31,87.75,42.23,68.07,21.23,54.51,42.7,24.94
2010-11-16,301.59,68.94,583.72,54.26,25.81,15.86,142.24,82.48,79.91,28.24,63.45,63.14,16.6,27.19,28.73,39.61,27.58,34.1,32.19,157.78,21.07,64.04,21.04,46.38,19.44,11.94,73.18,42.08,19.22,36.92,77.42,31.71,74.16,85.17,41.46,67.51,20.96,54.03,41.93,24.72
2010-11-17,300.5,69.01,583.55,53.77,25.57,15.81,141.95,82.46,79.53,27.96,63.27,63.06,16.48,26.86,28.94,39.18,27.91,34.47,32.34,158.35,21.08,63.94,21.1,47.98,19.41,11.62,74.4,41.78,19.35,37.22,78.37,30.83,73.64,85.65,41.37,67.24,21.03,53.87,41.41,24.73
2010-11-18,308.43,70.31,596.56,53.98,25.84,16.04,144.36,83.82,80.86,28.44,64.02,63.83,16.83,27.51,29.55,39.66,28.31,35.29,32.65,164.17,21.02,64.77,21.02,47.72,19.61,11.7,75.5,42.88,19.52,37.58,79.02,30.87,75.03,87.32,42.01,68.17,21.28,55.14,42.25,25.01
2010-11-19,306.73,70.54,590.83,54.39,25.69,16.22,145.05,83.94,80.77,28.32,64.05,63.83,16.8,27.49,29.77,39.41,28.15,35.33,32.59,164.82,21.14,64.71,20.92,47.96,19.61,11.66,76.43,42.58,19.51,37.01,79.64,31.22,75.31,88.19,42.13,69.11,21.27,55,42.75,24.87
2010-11-22,313.36,70.19,591.22,54.38,25.73,16.03,145.39,83.45,80,28.29,63.56,63.62,16.63,26.95,29.75,38.51,28.05,35.59,32.5,170.39,21.25,64.7,20.86,47.62,19.56,11.3,76.4,41.68,19.36,36.95,79.52,31.09,75.11,88.47,41.83,68.79,21.05,54.74,42.22,24.65
2010-11-23,308.73,68.98,583.01,53.67,25.12,15.76,143.18,81.75,79.09,28.03,62.61,62.87,16.57,26.8,29.45,37.63,27.19,34.81,32.39,168.2,21.09,63.89,20.73,47.1,19.2,11.09,75.44,40.89,19.12,36.12,79.01,30.91,74.18,88.08,41.17,68.16,21.1,53.6,41.95,24.08
2010-11-24,314.8,69.88,594.97,54.01,25.37,15.94,145.81,82.93,80.3,28.14,62.6,63.29,16.69,27.11,29.91,38.16,27.74,35.15,32.35,177.25,21.39,64.33,20.73,48.07,19.46,11.28,77.15,41.59,19.34,36.87,79.48,31.16,76.09,88.94,41.81,69.59,21.13,53.83,43,24.17
2010-11-26,315,69.23,590,53.74,25.25,15.8,143.9,82.05,79.76,27.93,62.13,62.3,16.49,26.65,29.67,37.5,27.49,34.79,32.21,177.2,21.34,63.9,20.66,47.7,19.49,11.12,75.98,40.99,19.19,36.7,78.54,31,75.28,87.65,41.37,69.1,20.95,53.56,42.27,23.97
2010-11-29,316.87,69.45,582.11,53.85,25.31,15.97,142.89,81.69,79.51,27.7,62.13,61.91,16.56,27.2,29.54,37.91,27.22,34.69,31.9,179.49,21.33,64.01,20.52,47.28,19.44,11.31,77,41.39,19.18,36.42,78.26,30.69,74.8,88.98,41.28,69.88,21.01,53.32,43.33,24.1
2010-11-30,311.15,69.56,555.71,54.09,25.26,15.83,141.46,80.97,79.68,27.79,61.07,61.55,16.3,27.21,29.44,37.4,27.05,34.47,32.01,175.4,21.16,64.63,20.53,46.82,19.16,10.95,77.34,41.88,19.02,36.51,78.3,30.21,75.27,88.17,40.94,70.13,20.64,52.69,43.22,23.78
2010-12-01,316.4,71.33,564.35,54.7,26.04,16.3,144.41,82.7,80.68,28.28,62.15,62.42,16.7,27.53,30.15,38.15,27.65,35.06,32.35,176.55,21.48,65.63,20.75,47.89,19.32,11.29,80.85,42.88,19.76,37.12,79.29,31.61,78.26,90.25,42.49,71.44,20.78,53.52,44.3,24.21
2010-12-02,318.15,71.48,571.82,54.75,26.89,16.68,145.18,84.5,81.42,28.55,62.36,62.6,16.69,28.78,30.25,39.31,28.1,35.22,32.74,176.53,21.7,65.2,21.02,48.49,19.22,11.68,80.74,44.08,19.66,37.34,79.38,33.36,78.7,90.74,43.34,71.86,20.46,53.84,44.98,24.76
2010-12-03,317.44,71.19,573,54.62,27.02,16.78,145.38,84.89,80.9,28.49,62.33,62.56,16.72,29.05,30.06,39.61,28.81,35.3,32.9,175.68,21.69,65.17,20.91,48.82,19.07,11.86,82.74,44.38,19.65,37.59,79.76,33.48,78.74,91.74,43.49,71.8,20.47,53.73,44.88,24.76
2010-12-06,320.15,71.31,578.36,54.49,26.84,16.7,144.99,84.95,80.38,28.3,62.06,62.2,16.81,28.74,29.82,39.9,28.73,35.25,32.89,178.05,21.7,64.73,20.71,48.32,19.43,11.64,82.86,44.38,19.55,37.56,79.58,33.34,78.41,93.05,43.66,71.69,20.68,53.4,45,24.65
2010-12-07,318.21,71.46,587.14,55.09,26.87,17.03,144.02,86.3,79.87,28.54,62.15,62.31,16.77,28.47,29.89,39.25,29.05,35.37,32.95,176.77,21.58,64.68,20.7,48.47,19.39,11.57,81,46.07,19.73,37.33,80.34,33.55,78.54,92.72,43.79,71.69,20.68,53.13,44.78,24.37
2010-12-08,321.01,71.85,590.54,54.49,27.23,17.04,144.98,86.14,80.54,28.63,62.63,62.45,16.72,29.37,30.01,40.26,29.23,35.4,32.98,176.29,21.82,64.63,20.63,48.88,19.35,12,80.9,46.27,19.73,36.97,78.74,34.03,77.69,90.89,43.96,72.01,20.98,53.28,45.63,25.17
2010-12-09,319.76,72,591.5,54.34,27.08,17.13,144.3,86.65,80.49,28.82,62.87,62.06,16.76,30.07,30.21,40.81,29.26,35.67,33.56,174.85,21.81,64.72,20.8,49.08,19.7,12.65,81.24,46.77,19.78,36.74,77.61,34.32,77.63,91.07,44,73.04,21.14,53.4,45.81,25.84
2010-12-10,320.56,72.18,592.21,54.28,27.34,17.72,144.82,87.03,80.68,28.89,63.2,61.91,17.02,30.27,30.13,41.43,29.95,35.99,34.04,175.62,21.91,64.9,21.02,49.48,19.7,12.8,81.54,47.57,20.22,36.66,77.56,34.4,78.4,93.04,43.94,72.89,21.37,53.89,46.26,26.45
2010-12-13,321.67,72.36,594.62,54.21,27.25,17.62,144.28,88.37,80.34,28.78,63.19,61.86,17.19,30.22,30.22,41.51,30.42,36.1,34.11,174.25,21.5,65.53,20.96,49.12,19.58,12.54,82.43,47.97,20.23,37.13,77.11,34.56,78.15,93.88,44.54,72.77,21.27,54.11,46.37,26.18
2010-12-14,320.29,72.18,594.91,54.45,27.62,17.69,145.82,88.38,80.24,29.34,63.55,62.77,17.11,29.82,29.78,40.79,30.51,36.55,34.67,173.94,21.47,65.59,21.21,49.18,19.54,12.4,81.33,46.77,20.87,37.24,77.11,34.72,78.85,94.1,44.66,72.6,21.32,56.76,46.2,25.94
2010-12-15,320.36,71.85,590.3,54.23,27.85,17.49,144.72,88.01,79.55,29.13,63.64,62.57,17.08,29.79,30.17,40.21,30.49,36.66,34.63,175.57,21.28,65.24,21.24,49.09,19.47,12.29,80.72,45.77,20.5,36.95,76.98,34.79,78.95,94.8,44.3,72.25,21.28,55.67,46.12,25.8
2010-12-16,321.25,72.22,591.71,54.63,27.99,17.77,144.55,89.06,79.88,29.23,64.5,62.4,17.22,30.02,30.45,40.01,30.27,36.84,34.76,178.04,21.3,65.75,21.44,49.65,19.75,12.52,81.13,45.77,20.54,37.01,76.71,35.12,79.02,94.84,44.68,73.76,21.46,56.63,44.57,26.1
2010-12-17,320.61,72.17,590.8,54.41,27.9,17.7,145,88.49,79.95,29.21,64.81,62.54,17.03,29.96,30.62,39.67,31.46,36.48,34.64,177.58,21.46,65.97,21.37,49.46,19.55,12.57,81.34,46.87,20.32,37.05,76.81,35.1,78.8,95.2,44.26,73.06,21.49,57.42,44.01,26.2
2010-12-20,322.21,72.22,595.06,53.77,27.81,17.7,144.51,88.8,79.57,29.13,64.97,62.49,17.17,30.1,30.44,39.95,31.68,36.5,34.74,183.29,21.23,66.31,21.31,49.44,19.62,12.62,82.18,46.97,20.81,37.06,76.92,35.2,78.9,95.47,44.89,72.74,21.64,57.65,42.5,26.14
2010-12-21,324.2,72.72,603.07,53.65,28.07,17.9,145.74,89.23,80.49,29.07,64.87,62.34,17.38,30.82,30.52,41,31.76,36.18,34.94,184.75,21.1,65.4,21.19,49.99,19.53,12.98,82.44,47.27,21.11,37.33,76.86,35.08,79.35,96.63,45.33,72.88,21.71,57.39,43.23,26.56
2010-12-22,325.16,72.8,605.49,53.31,28.19,18.06,145.95,89.92,80.14,29.13,64.95,62.02,17.56,31.31,30.57,42.16,31.66,36.22,35.18,184.76,20.89,65.68,21.12,49.99,19.56,13.38,82.81,47.17,21.06,37.95,77.01,35.18,79.52,97.76,45.6,72.86,21.72,56.95,42.81,26.95
2010-12-23,323.6,73.2,604.23,53.6,28.3,18.04,145.89,90.68,79.86,29.2,65.24,62.25,17.61,30.99,30.56,42.08,31.54,36.29,35.44,182.59,20.84,65.69,21.11,49.44,19.69,13.06,82.52,46.67,21.05,37.7,76.96,35.09,79.5,97.44,45.64,72.73,21.69,56.71,42.77,27.02
2010-12-27,324.68,73.01,602.38,53.57,28.07,18.19,145.34,90.12,80.16,29.25,64.67,61.93,17.49,31.21,30.33,42.67,31.66,36.23,35.5,182.14,20.84,65.42,20.92,49.61,20.16,13.27,82.42,47.57,20.97,37.48,76.43,35.24,79.27,96.87,45.68,72.81,21.56,56.44,43.05,27.12
2010-12-28,325.47,73.42,598.92,53.74,28.01,18.32,145.71,91.19,79.99,29.23,64.76,62.05,17.59,31.2,30.46,42.61,31.57,36.2,35.62,181.09,20.88,65.28,20.92,49.86,20.35,13.34,82.21,47.67,20.95,37.36,76.43,35.09,79.29,97.7,45.96,72.81,21.61,55.96,42.79,27.18
2010-12-29,325.29,73.37,601,54.08,27.97,18.27,146.52,91.37,79.89,29.31,64.4,62.13,17.6,31.02,30.5,42.36,31.5,36.21,35.58,183.37,20.94,65.33,20.93,49.99,20.25,13.31,83.63,47.57,20.83,37.6,76.99,34.89,79.1,99.03,46.21,72.68,21.57,55.87,42.86,27.03
2010-12-30,323.66,73.36,598.86,54.07,27.85,18.19,146.67,91.6,79.4,29.33,64.28,61.94,17.49,30.82,30.53,42.23,31.29,36.01,35.56,182.75,21.02,65.12,21,49.73,20.23,13.28,83.36,47.47,20.95,37.48,76.76,34.86,78.85,97.61,46.26,72.68,21.48,55.53,42.51,26.94
2010-12-31,322.56,73.12,593.97,53.93,27.91,18.29,146.76,91.25,80.11,29.38,64.33,61.85,17.51,30.99,30.65,42.42,31.3,36.04,35.78,180,21.03,65.33,21.15,49.49,20.23,13.34,83.5,47.17,20.85,37.51,76.76,35.06,78.72,98.1,46.33,72.58,21.49,54.9,42.92,26.97
2011-01-03,329.57,74.55,604.35,54.56,27.98,18.28,147.48,91.94,80.41,29.67,64.77,62.82,17.68,31.58,30.4,43.58,31.62,36.04,36.43,184.22,20.85,65.75,21.11,50.18,20.49,14.19,83.65,48.87,21.32,37.82,76.6,35.31,78.99,98,46.43,72.95,21.39,55.55,43.4,26.94
2011-01-04,331.29,74.9,602.12,54.77,28.09,18.61,147.64,91.6,80.17,29.88,64.95,63.35,17.99,31.65,29.77,44.16,31.48,36.35,37.16,185.01,21.15,65.41,21.31,50.97,20.52,14.24,81.63,48.87,21.38,38.99,74.31,34.67,79.12,96.66,46.18,72.79,21.29,56.75,43.95,26.76
2011-01-05,334,74.7,609.07,54.41,28,18.64,147.05,91.44,80.91,29.98,64.8,63.31,18.11,32.37,29.59,44.7,31.04,36.56,37.67,187.42,20.94,66.59,21.31,52.03,20.77,14.5,82.59,49.56,21.67,39.96,74.66,34.56,79.23,97.02,45.96,72.9,21.37,56.73,45.04,26.82
2011-01-06,333.73,75.18,613.5,53.96,28.82,18.56,148.66,90.69,80.37,29.15,64.69,63.21,18.18,32.15,29.38,44.48,31.17,37.06,36.23,185.86,20.77,66.84,21.26,52.67,20.95,14.44,80.53,49.36,21.69,39.65,74.21,34.42,79.15,96.46,45.56,72.49,21.46,56.55,44.73,26.29
2011-01-07,336.12,75.59,616.44,54.08,28.6,18.43,147.93,91.19,79.74,28.85,64.5,62.6,18.34,31.5,29.32,43.64,31.03,37.35,35.93,185.49,20.66,66.39,21.35,51.73,20.97,14.25,81.56,49.26,21.63,39.45,74.37,34.38,79.08,96.19,45.66,72.15,21.29,56.98,44.36,26.09
2011-01-10,342.45,75.13,614.21,53.73,28.22,18.51,147.64,90.41,79.65,28.34,64.36,62.16,18.26,31.2,29.39,43.4,31.04,37.2,35.92,184.68,20.69,66.05,21.16,51.69,20.79,14.4,80.68,48.96,21.65,39.5,73.56,34.39,78.46,95.79,45.5,72.14,21.16,56.44,44.46,26.25
2011-01-11,341.64,75.69,616.01,54.29,28.11,18.63,147.28,91.83,79.4,27.91,64.04,62.27,18.22,31.4,29.22,43.6,30.99,36.95,35.36,184.34,21.05,66.33,21.12,52.07,20.88,14.69,82.26,49.26,21.54,39.4,73.9,34.86,78.92,96.92,46.38,71.75,21.01,56.19,45.04,26.05
2011-01-12,344.42,76.58,616.87,54.85,28.55,18.67,149.1,92.45,80.74,28.04,64.97,62.5,18.37,32.01,29.38,44.71,30.95,37.15,35.47,184.08,21.3,66.73,21.2,52.34,21.12,14.99,84.45,50.66,21.47,39.17,73.6,34.83,79.43,97.5,46.73,71.95,21,56.85,45,26.69
2011-01-13,345.68,76.71,616.69,54.79,28.19,18.6,148.82,92.18,80.76,28.08,65.48,62.91,18.22,31.89,29.55,44.45,31.18,34.69,35.8,185.53,21.29,66.91,21.11,51.87,21.08,14.77,84.6,50.26,21.48,39.26,72.67,35.27,79.5,96.42,45.76,72.25,21.06,56.32,45.06,26.75
2011-01-14,348.48,77.84,624.18,54.81,28.3,18.82,150,92.83,81.65,28.43,65.53,62.55,18.34,32.75,29.42,44.91,31.25,34.23,35.46,188.75,21.08,66.78,20.89,52.04,21.21,15.25,86.91,51.16,21.65,39.29,74.06,35.89,79.08,97.32,46.07,72.48,21.09,56.5,46.25,27.37
2011-01-18,340.65,78.71,639.63,55.14,28.66,18.6,150.65,93.35,81.82,28.33,65.5,62.1,18.38,32.49,29.59,44.75,31.53,33.87,34.36,191.25,21.08,66.57,21.03,53.03,21.22,15,86.76,47.87,21.71,39.39,74.68,36.02,79.57,98.55,46.32,73.02,21.02,57.29,46.37,27.31
2011-01-19,338.84,78.24,631.75,55.03,28.47,18.33,155.69,92.97,80.92,28.33,65.35,62.56,18.32,31.81,29.56,43.71,31.6,33.91,34.6,186.87,21.01,65.9,21.09,52.14,20.82,14.37,86.26,47.47,22.01,39.09,75.35,35.63,79.91,98.27,46.11,72.18,20.94,56.98,45.24,26.52
2011-01-20,332.68,77.75,626.77,55.99,28.35,18.43,155.8,92.71,80.73,28.23,65.8,62.86,18.24,31.89,29.33,44.75,32.31,34.05,34.61,181.96,20.95,65.9,21.37,51.33,20.77,14.54,85.28,47.87,22.17,39.17,75.16,36.49,79.55,96.41,45.72,72.66,20.99,57.31,45.27,26.7
2011-01-21,326.72,78.98,611.83,55.73,28.02,19.74,155.5,93.78,80.45,28.33,65.91,62.66,18.36,32.51,29.25,45.29,32.51,33.9,34.95,177.42,20.82,65.87,21.35,51.24,20.73,14.25,83.48,48.77,22.42,39.74,75.01,36.51,80.2,97.97,46.03,72.89,21.03,56.97,46,26.96
2011-01-24,337.45,78.59,611.08,56.05,28.38,20.04,159.63,94.1,82.94,28.48,66.58,62.22,18.45,32.7,29.48,45.02,32.4,33.8,35.24,176.85,21.24,66.18,21.46,51.49,21.17,13.92,84.25,48.47,22.49,39.94,75.38,36.65,81.52,97.18,46.33,73.21,21.32,57.29,45.79,26.84
2011-01-25,341.4,78.68,619.91,57.26,28.45,19.98,161.44,94.08,83.25,28.76,66.7,61.08,18.47,32.7,29.34,44.87,32.29,33.36,35.79,176.7,21.55,65.77,21.37,51.52,21.54,13.63,83.25,48.07,22.24,39.86,75.48,37.16,81.73,97.15,45.91,72.83,21.2,57.16,44.8,26.76
2011-01-26,343.85,79.66,616.5,57.32,28.78,19.92,161.04,94.64,83.07,28.73,66.11,60.6,18.36,32.45,29.34,44.98,32.56,33.2,36.4,175.39,21.75,65.86,20.83,51.86,21.42,13.55,87.45,47.97,22.22,39.44,75.17,37.42,81.41,96.94,47.11,72.87,21.19,56.48,44.46,26.6
2011-01-27,343.21,79.88,616.79,57.57,28.87,20.28,161.07,94.75,83.03,28.13,64.18,60.68,18.48,32.5,29.22,45.1,32.92,33.25,36.49,184.45,21.75,65.56,20.66,54.9,21.44,13.67,85.98,48.17,22.21,39.46,74.35,37.98,82.59,96.97,47.21,72.91,20.88,56.48,44.54,26.96
2011-01-28,336.1,78.99,600.99,56.7,27.75,20.2,159.21,93.37,81.56,27.49,64.2,60.01,18.15,31.84,28.99,44.54,32,33.07,35.63,171.14,21.46,64.4,20.27,53.74,20.93,13.6,86.67,47.07,21.77,38.85,73.28,36.7,81.43,93.81,48,70.73,20.77,55.29,43.86,26.8
2011-01-31,339.32,80.68,600.36,56.07,27.73,20.14,162,94.93,81.75,27.52,63.13,59.77,18.22,32.42,29.29,44.94,32.03,33.17,35.62,169.64,21.46,64.31,20.12,54.13,21.15,13.73,88.99,48.07,21.68,38.87,73.67,36.77,81.3,96.68,48.62,71.62,20.52,55.08,43.38,27
2011-02-01,345.03,83.91,611.04,56.33,27.99,20.8,163.56,96.22,83.35,27.87,62.92,60.63,19.22,33.44,29.39,45.93,33.24,34,36.27,172.11,21.48,65.05,20.15,55.08,21.47,14.31,89.64,48.87,22.3,39.88,73.47,36.99,81.83,98.93,48.79,74.59,20.58,55.71,43.6,27.66
2011-02-02,344.32,83.41,612,55.86,27.94,20.71,163.3,96.48,82.45,27.67,62.79,60.62,18.96,32.72,29.3,45.45,33.14,33.82,36.16,173.53,21.56,64.65,20.37,53.99,21.62,14.24,89.08,48.37,21.99,40.49,73.64,36.56,82.16,98.66,49.06,74.04,20.67,55.63,43.72,27.39
2011-02-03,343.44,83.44,610.15,55.92,27.65,20.75,163.53,97.31,83.02,27.99,62.9,60.8,19.17,32.75,29.16,45.46,32.99,32.9,36.38,173.71,21.57,64.18,20.49,54.98,21.91,14.43,89.43,47.97,22.12,40.5,73.83,36.7,82.22,98.18,49,74.29,21,55.45,43.53,27.47
2011-02-04,346.5,83.28,610.98,56.03,27.77,20.56,164,97.11,83.17,27.97,63.61,60.84,19.3,32.76,29.16,44.59,32.62,32.89,36.31,175.93,21.68,63.84,20.55,55.23,22.05,14.29,89.33,48.07,22.18,40.71,74.05,36.8,82.52,97.51,48.76,74.34,20.95,55.2,43.82,27.42
2011-02-07,351.88,83.93,614.29,56.07,28.2,20.87,164.82,97.66,84.1,27.96,64.55,60.87,19.04,33.32,29.14,45.5,32.98,33,36.02,176.43,21.69,63.68,20.36,55.07,22.03,14.67,89.83,48.87,22.43,40.94,73.45,36.6,83.66,97.54,49.18,74.25,21,54.88,44.82,27.95
2011-02-08,355.2,82.98,618.38,56.38,28.28,21.28,166.05,97.74,84.27,27.91,64.64,60.94,19.16,34.1,29.3,45.74,33.03,33.27,36.34,183.06,21.64,64.17,20.32,56.1,21.99,14.61,89.06,48.77,22.55,41.18,75.36,37.16,83.88,97.76,48.98,74.47,21.07,54.94,45.88,28.22
2011-02-09,358.16,82.55,616.5,56.73,27.97,21.31,164.65,96.24,83.89,27.97,64.39,60.88,19.05,33.13,29.43,45.11,32.89,33.09,36.68,185.3,21.46,64.42,20.29,56.21,22.04,14.64,88.49,48.27,22.42,43.36,75.93,37.17,83.98,97.25,48.07,74.58,21.08,54.43,45.72,28.04
2011-02-10,354.54,83.2,616.44,55.59,27.5,21.27,164.09,96.7,84.45,28.24,64.58,60.93,19.03,33,29.61,45.53,33.26,33.04,36.42,186.21,21.8,63.36,20.27,57,18.92,14.49,90.63,47.67,22.66,43.31,75.76,37.31,84.75,98.93,47.68,74.77,21.03,54.27,46.57,27.86
2011-02-11,356.85,82.82,624.5,55.69,27.25,21.33,163.85,96.45,84.91,28.47,64.73,60.7,18.83,33.76,29.63,46.57,33.47,33.07,36.39,189.25,21.76,63.87,20.3,57.6,18.7,14.77,90.37,48.67,22.87,43.41,76.14,37.48,85.2,99.74,48.7,75.32,21.34,53.74,46.75,28.37
2011-02-14,359.18,84.91,628.15,54.8,27.23,21.5,163.22,96.95,85.3,28.46,64.54,60.7,19.05,33.87,29.43,46.54,33.29,32.82,35.9,190.42,21.57,63.34,20.49,58.17,18.81,14.89,92.24,48.96,22.75,43.24,76.24,37.58,85.21,101.25,50.19,74.8,21.38,53.86,46.52,28.68
2011-02-15,359.9,82.97,624.15,54.95,26.96,21.46,162.84,96.34,84.98,28.24,63.92,60.62,19.05,33.68,29.45,46.82,32.76,32.79,36.46,189.03,21.45,64.35,20.83,58.64,18.67,14.77,92.34,48.96,23.02,43.09,76.15,37.69,84.93,103.07,50,74.8,21.37,53.84,46.19,28.65
2011-02-16,363.13,83.69,624.22,54.55,27.02,21.44,163.4,96.66,84.96,28.3,63.76,60.52,19.28,33.3,29.55,47.94,33.11,32.96,36.17,186.62,21.75,63.96,20.61,58.54,18.58,14.84,94.01,48.87,23.95,43.7,76.02,37.86,85.06,105.02,50.99,75.66,21.37,52.95,46.86,28.7
2011-02-17,358.3,83.88,625.26,54.75,27.21,21.52,164.24,97.17,84.93,28.5,64,60.79,19.37,32.95,30.08,47.82,33.01,33.1,36.37,187.76,21.97,64.7,20.64,59,18.68,14.81,94.37,49.26,24.03,43.7,75.98,38.18,84.54,105.85,51.83,76.33,21.59,52.41,45.78,28.36
2011-02-18,350.56,84.5,630.08,55.38,27.06,21.44,164.84,98.72,85.05,28.57,64.3,61.11,19.19,32.64,30.08,48,33.68,32.85,36.62,186.5,22.14,63.41,20.89,59.19,18.85,14.75,95.04,48.96,24.46,43.56,76.13,38.48,85.01,107.37,52.59,76.47,21.64,52.24,45.53,28.56
2011-02-22,338.61,85.44,610.21,53.67,26.59,20.82,161.95,100.32,83.17,28.2,64.07,60.65,18.89,31.38,29.72,46.01,32.53,32.34,36,180.42,21.81,63.15,20.93,58.24,18.59,14.18,92.91,46.77,23.95,42.65,75.7,38.09,83.56,102.14,52.58,74.61,21.6,51.88,44.29,27.69
2011-02-23,342.62,87.07,611.32,53.03,26.59,20.37,160.18,102.27,82.86,28.03,64.15,60.39,18.76,31.5,29.79,45.96,32.18,32.09,35.81,176.68,21.15,62.93,20.7,57.01,18.4,14.17,92.9,46.87,23.71,42.13,75.19,37.3,82.79,102.96,53.93,73.47,21.57,51.07,43.44,27.52
2011-02-24,342.88,85.97,608.82,52.09,26.77,20.58,160.77,102.03,83.36,27.92,63.05,60.25,18.9,31.44,29.77,45.91,32.25,32.03,35.58,177.75,21.29,63.03,21.03,57.8,18.36,13.97,89.65,46.77,23.77,42.42,75.21,37.14,82.72,101.76,53.04,73.68,21.57,50.95,43.56,27.5
2011-02-25,348.16,85.34,610.04,51.75,26.55,20.82,162.28,102.1,84.87,28.13,62.84,59.64,18.86,32.4,29.97,46.68,32.95,32.19,35.97,177.24,21.86,63.6,21.23,59.02,18.64,14.2,92.85,46.87,24.07,42.95,74.44,37.08,83.37,103.1,53.04,73.46,21.77,52.26,43.53,27.52
2011-02-28,353.21,85.53,613.4,51.98,26.58,20.92,161.88,103.75,87.28,28.38,63.05,61.44,19.24,32.26,29.79,46.69,32.9,32.57,36.92,173.29,21.47,63.42,21.43,59.58,18.56,14.29,93.42,46.67,24.55,43.74,75.68,37.47,83.54,101.97,53.45,73.8,22.15,51.33,43.57,27.73
2011-03-01,349.31,84.8,600.76,52.07,26.16,20.25,159.97,102.9,85.25,28.08,62.74,60.7,19.14,31.65,30.25,45.6,31.67,32.46,36.02,169.44,21.39,63.21,21.16,58.04,18.56,13.93,91.5,45.57,24.09,42.99,74.89,36.76,82.08,100.22,53.42,72.35,21.93,51.91,43.15,27.12
2011-03-02,352.12,85.08,600.79,51.97,26.08,20.32,160.16,103.47,85.02,28.17,62.41,60.81,19.19,31.55,30.03,45.21,32.12,32.58,36.34,172.02,21.49,62.94,21.24,57.1,18.5,13.83,90.99,45.87,23.89,43.29,74.69,36.66,82.05,100.79,53.71,72.27,21.87,51.39,43.02,26.85
2011-03-03,359.56,85.82,609.56,52.01,26.2,20.75,163.48,104.19,86.7,28.13,62.55,61.05,19.77,32.41,30.56,46.08,33.03,33.1,36.36,172.79,21.79,63.75,21.54,58.84,18.53,14.27,92.85,46.67,24.56,44.07,76.24,37.55,83.85,103.41,54.6,73.46,22.21,52.37,44.3,27.54
2011-03-04,360,85.08,600.62,52.07,25.95,20.37,161.83,103.75,85.5,27.92,62.03,61.06,19.66,31.91,30.39,45.52,32.77,33.06,36.08,171.67,21.56,63.4,21.69,58.15,18.4,14.12,91.4,45.28,24.35,43.55,76.03,37.22,82.86,103.15,54.9,72.44,22.1,52.32,43.72,27.04
2011-03-07,355.36,84.72,591.66,52.02,25.72,20.38,159.93,103.01,85.04,27.9,61.71,60.4,19.61,31.72,30.4,45.19,32.1,32.83,36.01,169.08,21.21,63.47,21.61,57.58,18.2,14.03,90.25,45.08,24.22,43.02,76.29,36.87,82.28,103.53,54.36,71.8,22.16,51.74,43.71,26.9
2011-03-08,355.76,84.6,592.31,52.44,25.91,20.63,162.28,103.77,86.35,28.45,62.05,60.71,19.68,32.51,30.59,46.4,32.74,32.98,36.48,166.89,21.13,63.79,21.7,57.15,18.22,14.69,89.85,46.27,24.36,43.2,75.54,37.04,83.26,100.92,53.76,72.82,22.4,52.52,45.24,27.75
